yr,r,g,units,value
1998,va,ins,billions of us dollars (USD),0.658677
1998,va,leg,billions of us dollars (USD),0.863247
1998,va,man,billions of us dollars (USD),0.863247
1998,va,mch,billions of us dollars (USD),1.077578
1998,va,min,billions of us dollars (USD),0.148678
1998,va,mmf,billions of us dollars (USD),1.077578
1998,va,mot,billions of us dollars (USD),1.077578
1998,va,mov,billions of us dollars (USD),0.863247
1998,va,mvt,billions of us dollars (USD),1.077578
1998,va,nmp,billions of us dollars (USD),1.077578
1998,va,nrs,billions of us dollars (USD),0.535124
1998,va,oil,billions of us dollars (USD),0.148678
1998,va,ore,billions of us dollars (USD),0.863247
1998,va,osv,billions of us dollars (USD),1.077578
1998,va,ote,billions of us dollars (USD),1.077578
1998,va,oth,billions of us dollars (USD),1.077578
1998,va,otr,billions of us dollars (USD),2.231629
1998,va,ott,billions of us dollars (USD),1.077578
1998,va,pet,billions of us dollars (USD),1.077578
1998,va,pip,billions of us dollars (USD),2.231629
1998,va,pla,billions of us dollars (USD),1.077578
1998,va,pmt,billions of us dollars (USD),1.077578
1998,va,ppd,billions of us dollars (USD),3.420433
1998,va,pri,billions of us dollars (USD),3.420433
1998,va,pub,billions of us dollars (USD),0.863247
1998,va,rec,billions of us dollars (USD),0.055796
1998,va,res,billions of us dollars (USD),0.236666
1998,va,rnt,billions of us dollars (USD),0.863247
1998,va,sec,billions of us dollars (USD),0.658677
1998,va,sle,billions of us dollars (USD),2.150409
1998,va,slg,billions of us dollars (USD),2.150409
1998,va,smn,billions of us dollars (USD),0.148678
1998,va,soc,billions of us dollars (USD),3.420433
1998,va,tex,billions of us dollars (USD),3.420433
1998,va,trk,billions of us dollars (USD),2.231629
1998,va,trn,billions of us dollars (USD),2.231629
1998,va,tsv,billions of us dollars (USD),0.863247
1998,va,use,billions of us dollars (USD),1.077578
1998,va,uti,billions of us dollars (USD),0.005754
1998,va,wht,billions of us dollars (USD),1.077578
1998,va,wpd,billions of us dollars (USD),3.420433
1998,va,wrh,billions of us dollars (USD),0.863247
1998,va,wst,billions of us dollars (USD),3.420433
1998,va,wtt,billions of us dollars (USD),2.231629
1998,vt,adm,billions of us dollars (USD),0.141643
1998,vt,agr,billions of us dollars (USD),0.064189
1998,vt,air,billions of us dollars (USD),0.220338
1998,vt,alt,billions of us dollars (USD),0.565386
1998,vt,amb,billions of us dollars (USD),0.058618
1998,vt,amd,billions of us dollars (USD),0.008958
1998,vt,art,billions of us dollars (USD),0.008958
1998,vt,bnk,billions of us dollars (USD),0.121907
1998,vt,brd,billions of us dollars (USD),0.141643
1998,vt,cep,billions of us dollars (USD),0.213936
1998,vt,che,billions of us dollars (USD),0.213936
1998,vt,com,billions of us dollars (USD),0.141643
1998,vt,con,billions of us dollars (USD),0.220338
1998,vt,dat,billions of us dollars (USD),0.141643
1998,vt,edu,billions of us dollars (USD),0.679263
1998,vt,eec,billions of us dollars (USD),0.213936
1998,vt,fbp,billions of us dollars (USD),0.026305
1998,vt,fbt,billions of us dollars (USD),0.026305
1998,vt,fdd,billions of us dollars (USD),0.216809
1998,vt,fen,billions of us dollars (USD),0.216809
1998,vt,fin,billions of us dollars (USD),0.121907
1998,vt,fmt,billions of us dollars (USD),0.213936
1998,vt,fnd,billions of us dollars (USD),0.216809
1998,vt,fof,billions of us dollars (USD),0.008958
1998,vt,fpd,billions of us dollars (USD),0.213936
1998,vt,gmt,billions of us dollars (USD),0.213936
1998,vt,grd,billions of us dollars (USD),0.220338
1998,vt,hos,billions of us dollars (USD),0.008672
1998,vt,hou,billions of us dollars (USD),0.141643
1998,vt,ins,billions of us dollars (USD),0.121907
1998,vt,leg,billions of us dollars (USD),0.141643
1998,vt,man,billions of us dollars (USD),0.141643
1998,vt,mch,billions of us dollars (USD),0.213936
1998,vt,min,billions of us dollars (USD),0.064189
1998,vt,mmf,billions of us dollars (USD),0.213936
1998,vt,mot,billions of us dollars (USD),0.213936
1998,vt,mov,billions of us dollars (USD),0.141643
1998,vt,mvt,billions of us dollars (USD),0.213936
1998,vt,nmp,billions of us dollars (USD),0.213936
1998,vt,nrs,billions of us dollars (USD),0.058618
1998,vt,oil,billions of us dollars (USD),0.064189
1998,vt,ore,billions of us dollars (USD),0.141643
1998,vt,osv,billions of us dollars (USD),0.213936
1998,vt,ote,billions of us dollars (USD),0.213936
1998,vt,oth,billions of us dollars (USD),0.213936
1998,vt,otr,billions of us dollars (USD),0.220338
1998,vt,ott,billions of us dollars (USD),0.213936
1998,vt,pet,billions of us dollars (USD),0.213936
1998,vt,pip,billions of us dollars (USD),0.220338
1998,vt,pla,billions of us dollars (USD),0.213936
1998,vt,pmt,billions of us dollars (USD),0.213936
1998,vt,ppd,billions of us dollars (USD),0.565386
1998,vt,pri,billions of us dollars (USD),0.565386
1998,vt,pub,billions of us dollars (USD),0.141643
1998,vt,rec,billions of us dollars (USD),0.008958
1998,vt,res,billions of us dollars (USD),0.026305
1998,vt,rnt,billions of us dollars (USD),0.141643
1998,vt,sec,billions of us dollars (USD),0.121907
1998,vt,sle,billions of us dollars (USD),0.216809
1998,vt,slg,billions of us dollars (USD),0.216809
1998,vt,smn,billions of us dollars (USD),0.064189
1998,vt,soc,billions of us dollars (USD),0.565386
1998,vt,tex,billions of us dollars (USD),0.565386
1998,vt,trk,billions of us dollars (USD),0.220338
1998,vt,trn,billions of us dollars (USD),0.220338
1998,vt,tsv,billions of us dollars (USD),0.141643
1998,vt,use,billions of us dollars (USD),0.213936
1998,vt,uti,billions of us dollars (USD),0.004014
1998,vt,wht,billions of us dollars (USD),0.213936
1998,vt,wpd,billions of us dollars (USD),0.565386
1998,vt,wrh,billions of us dollars (USD),0.141643
1998,vt,wst,billions of us dollars (USD),0.565386
1998,vt,wtt,billions of us dollars (USD),0.220338
1998,wa,adm,billions of us dollars (USD),0.463322
1998,wa,agr,billions of us dollars (USD),0.498543
1998,wa,air,billions of us dollars (USD),1.527968
1998,wa,alt,billions of us dollars (USD),4.339781
1998,wa,amb,billions of us dollars (USD),1.081493
1998,wa,amd,billions of us dollars (USD),0.077472
1998,wa,art,billions of us dollars (USD),0.077472
1998,wa,bnk,billions of us dollars (USD),0.544405
1998,wa,brd,billions of us dollars (USD),0.463322
1998,wa,cep,billions of us dollars (USD),1.571099
1998,wa,che,billions of us dollars (USD),1.571099
1998,wa,com,billions of us dollars (USD),0.463322
1998,wa,con,billions of us dollars (USD),1.527968
1998,wa,dat,billions of us dollars (USD),0.463322
1998,wa,edu,billions of us dollars (USD),8.19827
1998,wa,eec,billions of us dollars (USD),1.571099
1998,wa,fbp,billions of us dollars (USD),0.242569
1998,wa,fbt,billions of us dollars (USD),0.242569
1998,wa,fdd,billions of us dollars (USD),1.244241
1998,wa,fen,billions of us dollars (USD),1.244241
1998,wa,fin,billions of us dollars (USD),0.544405
1998,wa,fmt,billions of us dollars (USD),1.571099
1998,wa,fnd,billions of us dollars (USD),1.244241
1998,wa,fof,billions of us dollars (USD),0.077472
1998,wa,fpd,billions of us dollars (USD),1.571099
1998,wa,gmt,billions of us dollars (USD),1.571099
1998,wa,grd,billions of us dollars (USD),1.527968
1998,wa,hos,billions of us dollars (USD),0.587524
1998,wa,hou,billions of us dollars (USD),0.463322
1998,wa,ins,billions of us dollars (USD),0.544405
1998,wa,leg,billions of us dollars (USD),0.463322
1998,wa,man,billions of us dollars (USD),0.463322
1998,wa,mch,billions of us dollars (USD),1.571099
1998,wa,min,billions of us dollars (USD),0.498543
1998,wa,mmf,billions of us dollars (USD),1.571099
1998,wa,mot,billions of us dollars (USD),1.571099
1998,wa,mov,billions of us dollars (USD),0.463322
1998,wa,mvt,billions of us dollars (USD),1.571099
1998,wa,nmp,billions of us dollars (USD),1.571099
1998,wa,nrs,billions of us dollars (USD),1.081493
1998,wa,oil,billions of us dollars (USD),0.498543
1998,wa,ore,billions of us dollars (USD),0.463322
1998,wa,osv,billions of us dollars (USD),1.571099
1998,wa,ote,billions of us dollars (USD),1.571099
1998,wa,oth,billions of us dollars (USD),1.571099
1998,wa,otr,billions of us dollars (USD),1.527968
1998,wa,ott,billions of us dollars (USD),1.571099
1998,wa,pet,billions of us dollars (USD),1.571099
1998,wa,pip,billions of us dollars (USD),1.527968
1998,wa,pla,billions of us dollars (USD),1.571099
1998,wa,pmt,billions of us dollars (USD),1.571099
1998,wa,ppd,billions of us dollars (USD),4.339781
1998,wa,pri,billions of us dollars (USD),4.339781
1998,wa,pub,billions of us dollars (USD),0.463322
1998,wa,rec,billions of us dollars (USD),0.077472
1998,wa,res,billions of us dollars (USD),0.242569
1998,wa,rnt,billions of us dollars (USD),0.463322
1998,wa,sec,billions of us dollars (USD),0.544405
1998,wa,sle,billions of us dollars (USD),1.244241
1998,wa,slg,billions of us dollars (USD),1.244241
1998,wa,smn,billions of us dollars (USD),0.498543
1998,wa,soc,billions of us dollars (USD),4.339781
1998,wa,tex,billions of us dollars (USD),4.339781
1998,wa,trk,billions of us dollars (USD),1.527968
1998,wa,trn,billions of us dollars (USD),1.527968
1998,wa,tsv,billions of us dollars (USD),0.463322
1998,wa,use,billions of us dollars (USD),1.571099
1998,wa,wht,billions of us dollars (USD),1.571099
1998,wa,wpd,billions of us dollars (USD),4.339781
1998,wa,wrh,billions of us dollars (USD),0.463322
1998,wa,wst,billions of us dollars (USD),4.339781
1998,wa,wtt,billions of us dollars (USD),1.527968
1998,wi,adm,billions of us dollars (USD),0.47911
1998,wi,agr,billions of us dollars (USD),0.308614
1998,wi,air,billions of us dollars (USD),1.352012
1998,wi,alt,billions of us dollars (USD),3.007116
1998,wi,amb,billions of us dollars (USD),0.524385
1998,wi,amd,billions of us dollars (USD),0.055776
1998,wi,art,billions of us dollars (USD),0.055776
1998,wi,bnk,billions of us dollars (USD),0.636959
1998,wi,brd,billions of us dollars (USD),0.47911
1998,wi,cep,billions of us dollars (USD),2.817333
1998,wi,che,billions of us dollars (USD),2.817333
1998,wi,com,billions of us dollars (USD),0.47911
1998,wi,con,billions of us dollars (USD),1.352012
1998,wi,dat,billions of us dollars (USD),0.47911
1998,wi,edu,billions of us dollars (USD),6.595328
1998,wi,eec,billions of us dollars (USD),2.817333
1998,wi,fdd,billions of us dollars (USD),1.194971
1998,wi,fen,billions of us dollars (USD),1.194971
1998,wi,fin,billions of us dollars (USD),0.636959
1998,wi,fmt,billions of us dollars (USD),2.817333
1998,wi,fnd,billions of us dollars (USD),1.194971
1998,wi,fof,billions of us dollars (USD),0.055776
1998,wi,fpd,billions of us dollars (USD),2.817333
1998,wi,gmt,billions of us dollars (USD),2.817333
1998,wi,grd,billions of us dollars (USD),1.352012
1998,wi,hos,billions of us dollars (USD),0.487563
1998,wi,hou,billions of us dollars (USD),0.47911
1998,wi,ins,billions of us dollars (USD),0.636959
1998,wi,leg,billions of us dollars (USD),0.47911
1998,wi,man,billions of us dollars (USD),0.47911
1998,wi,mch,billions of us dollars (USD),2.817333
1998,wi,min,billions of us dollars (USD),0.308614
1998,wi,mmf,billions of us dollars (USD),2.817333
1998,wi,mot,billions of us dollars (USD),2.817333
1998,wi,mov,billions of us dollars (USD),0.47911
1998,wi,mvt,billions of us dollars (USD),2.817333
1998,wi,nmp,billions of us dollars (USD),2.817333
1998,wi,nrs,billions of us dollars (USD),0.524385
1998,wi,oil,billions of us dollars (USD),0.308614
1998,wi,ore,billions of us dollars (USD),0.47911
1998,wi,osv,billions of us dollars (USD),2.817333
1998,wi,ote,billions of us dollars (USD),2.817333
1998,wi,oth,billions of us dollars (USD),2.817333
1998,wi,otr,billions of us dollars (USD),1.352012
1998,wi,ott,billions of us dollars (USD),2.817333
1998,wi,pet,billions of us dollars (USD),2.817333
1998,wi,pip,billions of us dollars (USD),1.352012
1998,wi,pla,billions of us dollars (USD),2.817333
1998,wi,pmt,billions of us dollars (USD),2.817333
1998,wi,ppd,billions of us dollars (USD),3.007116
1998,wi,pri,billions of us dollars (USD),3.007116
1998,wi,pub,billions of us dollars (USD),0.47911
1998,wi,rec,billions of us dollars (USD),0.055776
1998,wi,rnt,billions of us dollars (USD),0.47911
1998,wi,sec,billions of us dollars (USD),0.636959
1998,wi,sle,billions of us dollars (USD),1.194971
1998,wi,slg,billions of us dollars (USD),1.194971
1998,wi,smn,billions of us dollars (USD),0.308614
1998,wi,soc,billions of us dollars (USD),3.007116
1998,wi,tex,billions of us dollars (USD),3.007116
1998,wi,trk,billions of us dollars (USD),1.352012
1998,wi,trn,billions of us dollars (USD),1.352012
1998,wi,tsv,billions of us dollars (USD),0.47911
1998,wi,use,billions of us dollars (USD),2.817333
1998,wi,wht,billions of us dollars (USD),2.817333
1998,wi,wpd,billions of us dollars (USD),3.007116
1998,wi,wrh,billions of us dollars (USD),0.47911
1998,wi,wst,billions of us dollars (USD),3.007116
1998,wi,wtt,billions of us dollars (USD),1.352012
1998,wv,adm,billions of us dollars (USD),0.281659
1998,wv,agr,billions of us dollars (USD),0.140556
1998,wv,air,billions of us dollars (USD),0.806824
1998,wv,alt,billions of us dollars (USD),1.647612
1998,wv,amb,billions of us dollars (USD),0.131488
1998,wv,amd,billions of us dollars (USD),0.048358
1998,wv,art,billions of us dollars (USD),0.048358
1998,wv,bnk,billions of us dollars (USD),0.254554
1998,wv,brd,billions of us dollars (USD),0.281659
1998,wv,cep,billions of us dollars (USD),0.356194
1998,wv,che,billions of us dollars (USD),0.356194
1998,wv,com,billions of us dollars (USD),0.281659
1998,wv,con,billions of us dollars (USD),0.806824
1998,wv,dat,billions of us dollars (USD),0.281659
1998,wv,edu,billions of us dollars (USD),2.301476
1998,wv,eec,billions of us dollars (USD),0.356194
1998,wv,fbp,billions of us dollars (USD),0.04015
1998,wv,fbt,billions of us dollars (USD),0.04015
1998,wv,fdd,billions of us dollars (USD),0.448865
1998,wv,fen,billions of us dollars (USD),0.448865
1998,wv,fin,billions of us dollars (USD),0.254554
1998,wv,fmt,billions of us dollars (USD),0.356194
1998,wv,fnd,billions of us dollars (USD),0.448865
1998,wv,fof,billions of us dollars (USD),0.048358
1998,wv,fpd,billions of us dollars (USD),0.356194
1998,wv,gmt,billions of us dollars (USD),0.356194
1998,wv,grd,billions of us dollars (USD),0.806824
1998,wv,hos,billions of us dollars (USD),0.07836
1998,wv,hou,billions of us dollars (USD),0.281659
1998,wv,ins,billions of us dollars (USD),0.254554
1998,wv,leg,billions of us dollars (USD),0.281659
1998,wv,man,billions of us dollars (USD),0.281659
1998,wv,mch,billions of us dollars (USD),0.356194
1998,wv,min,billions of us dollars (USD),0.140556
1998,wv,mmf,billions of us dollars (USD),0.356194
1998,wv,mot,billions of us dollars (USD),0.356194
1998,wv,mov,billions of us dollars (USD),0.281659
1998,wv,mvt,billions of us dollars (USD),0.356194
1998,wv,nmp,billions of us dollars (USD),0.356194
1998,wv,nrs,billions of us dollars (USD),0.131488
1998,wv,oil,billions of us dollars (USD),0.140556
1998,wv,ore,billions of us dollars (USD),0.281659
1998,wv,osv,billions of us dollars (USD),0.356194
1998,wv,ote,billions of us dollars (USD),0.356194
1998,wv,oth,billions of us dollars (USD),0.356194
1998,wv,otr,billions of us dollars (USD),0.806824
1998,wv,ott,billions of us dollars (USD),0.356194
1998,wv,pet,billions of us dollars (USD),0.356194
1998,wv,pip,billions of us dollars (USD),0.806824
1998,wv,pla,billions of us dollars (USD),0.356194
1998,wv,pmt,billions of us dollars (USD),0.356194
1998,wv,ppd,billions of us dollars (USD),1.647612
1998,wv,pri,billions of us dollars (USD),1.647612
1998,wv,pub,billions of us dollars (USD),0.281659
1998,wv,rec,billions of us dollars (USD),0.048358
1998,wv,res,billions of us dollars (USD),0.04015
1998,wv,rnt,billions of us dollars (USD),0.281659
1998,wv,sec,billions of us dollars (USD),0.254554
1998,wv,sle,billions of us dollars (USD),0.448865
1998,wv,slg,billions of us dollars (USD),0.448865
1998,wv,smn,billions of us dollars (USD),0.140556
1998,wv,soc,billions of us dollars (USD),1.647612
1998,wv,tex,billions of us dollars (USD),1.647612
1998,wv,trk,billions of us dollars (USD),0.806824
1998,wv,trn,billions of us dollars (USD),0.806824
1998,wv,tsv,billions of us dollars (USD),0.281659
1998,wv,use,billions of us dollars (USD),0.356194
1998,wv,uti,billions of us dollars (USD),0.003533
1998,wv,wht,billions of us dollars (USD),0.356194
1998,wv,wpd,billions of us dollars (USD),1.647612
1998,wv,wrh,billions of us dollars (USD),0.281659
1998,wv,wst,billions of us dollars (USD),1.647612
1998,wv,wtt,billions of us dollars (USD),0.806824
1998,wy,adm,billions of us dollars (USD),0.085717
1998,wy,agr,billions of us dollars (USD),0.119457
1998,wy,air,billions of us dollars (USD),0.30092
1998,wy,alt,billions of us dollars (USD),0.263589
1998,wy,amb,billions of us dollars (USD),0.077945
1998,wy,amd,billions of us dollars (USD),0.018455
1998,wy,art,billions of us dollars (USD),0.018455
1998,wy,bnk,billions of us dollars (USD),0.062892
1998,wy,brd,billions of us dollars (USD),0.085717
1998,wy,cep,billions of us dollars (USD),0.243241
1998,wy,che,billions of us dollars (USD),0.243241
1998,wy,com,billions of us dollars (USD),0.085717
1998,wy,con,billions of us dollars (USD),0.30092
1998,wy,dat,billions of us dollars (USD),0.085717
1998,wy,edu,billions of us dollars (USD),0.662818
1998,wy,eec,billions of us dollars (USD),0.243241
1998,wy,fbp,billions of us dollars (USD),0.034082
1998,wy,fbt,billions of us dollars (USD),0.034082
1998,wy,fdd,billions of us dollars (USD),0.141207
1998,wy,fen,billions of us dollars (USD),0.141207
1998,wy,fin,billions of us dollars (USD),0.062892
1998,wy,fmt,billions of us dollars (USD),0.243241
1998,wy,fnd,billions of us dollars (USD),0.141207
1998,wy,fof,billions of us dollars (USD),0.018455
1998,wy,fpd,billions of us dollars (USD),0.243241
1998,wy,gmt,billions of us dollars (USD),0.243241
1998,wy,grd,billions of us dollars (USD),0.30092
1998,wy,hos,billions of us dollars (USD),0.029186
1998,wy,hou,billions of us dollars (USD),0.085717
1998,wy,ins,billions of us dollars (USD),0.062892
1998,wy,leg,billions of us dollars (USD),0.085717
1998,wy,man,billions of us dollars (USD),0.085717
1998,wy,mch,billions of us dollars (USD),0.243241
1998,wy,min,billions of us dollars (USD),0.119457
1998,wy,mmf,billions of us dollars (USD),0.243241
1998,wy,mot,billions of us dollars (USD),0.243241
1998,wy,mov,billions of us dollars (USD),0.085717
1998,wy,mvt,billions of us dollars (USD),0.243241
1998,wy,nmp,billions of us dollars (USD),0.243241
1998,wy,nrs,billions of us dollars (USD),0.077945
1998,wy,oil,billions of us dollars (USD),0.119457
1998,wy,ore,billions of us dollars (USD),0.085717
1998,wy,osv,billions of us dollars (USD),0.243241
1998,wy,ote,billions of us dollars (USD),0.243241
1998,wy,oth,billions of us dollars (USD),0.243241
1998,wy,otr,billions of us dollars (USD),0.30092
1998,wy,ott,billions of us dollars (USD),0.243241
1998,wy,pet,billions of us dollars (USD),0.243241
1998,wy,pip,billions of us dollars (USD),0.30092
1998,wy,pla,billions of us dollars (USD),0.243241
1998,wy,pmt,billions of us dollars (USD),0.243241
1998,wy,ppd,billions of us dollars (USD),0.263589
1998,wy,pri,billions of us dollars (USD),0.263589
1998,wy,pub,billions of us dollars (USD),0.085717
1998,wy,rec,billions of us dollars (USD),0.018455
1998,wy,res,billions of us dollars (USD),0.034082
1998,wy,rnt,billions of us dollars (USD),0.085717
1998,wy,sec,billions of us dollars (USD),0.062892
1998,wy,sle,billions of us dollars (USD),0.141207
1998,wy,slg,billions of us dollars (USD),0.141207
1998,wy,smn,billions of us dollars (USD),0.119457
1998,wy,soc,billions of us dollars (USD),0.263589
1998,wy,tex,billions of us dollars (USD),0.263589
1998,wy,trk,billions of us dollars (USD),0.30092
1998,wy,trn,billions of us dollars (USD),0.30092
1998,wy,tsv,billions of us dollars (USD),0.085717
1998,wy,use,billions of us dollars (USD),0.243241
1998,wy,wht,billions of us dollars (USD),0.243241
1998,wy,wpd,billions of us dollars (USD),0.263589
1998,wy,wrh,billions of us dollars (USD),0.085717
1998,wy,wst,billions of us dollars (USD),0.263589
1998,wy,wtt,billions of us dollars (USD),0.30092
1999,ak,adm,billions of us dollars (USD),0.316727
1999,ak,agr,billions of us dollars (USD),0.257384
1999,ak,air,billions of us dollars (USD),0.577527
1999,ak,alt,billions of us dollars (USD),0.79001
1999,ak,amb,billions of us dollars (USD),0.159419
1999,ak,amd,billions of us dollars (USD),0.013229
1999,ak,art,billions of us dollars (USD),0.013229
1999,ak,bnk,billions of us dollars (USD),0.217867
1999,ak,brd,billions of us dollars (USD),0.316727
1999,ak,cep,billions of us dollars (USD),1.678069
1999,ak,che,billions of us dollars (USD),1.678069
1999,ak,com,billions of us dollars (USD),0.316727
1999,ak,con,billions of us dollars (USD),0.577527
1999,ak,dat,billions of us dollars (USD),0.316727
1999,ak,edu,billions of us dollars (USD),1.325244
1999,ak,eec,billions of us dollars (USD),1.678069
1999,ak,fdd,billions of us dollars (USD),0.559516
1999,ak,fen,billions of us dollars (USD),0.559516
1999,ak,fin,billions of us dollars (USD),0.217867
1999,ak,fmt,billions of us dollars (USD),1.678069
1999,ak,fnd,billions of us dollars (USD),0.559516
1999,ak,fof,billions of us dollars (USD),0.013229
1999,ak,fpd,billions of us dollars (USD),1.678069
1999,ak,gmt,billions of us dollars (USD),1.678069
1999,ak,grd,billions of us dollars (USD),0.577527
1999,ak,hos,billions of us dollars (USD),0.022105
1999,ak,hou,billions of us dollars (USD),0.316727
1999,ak,ins,billions of us dollars (USD),0.217867
1999,ak,leg,billions of us dollars (USD),0.316727
1999,ak,man,billions of us dollars (USD),0.316727
1999,ak,mch,billions of us dollars (USD),1.678069
1999,ak,min,billions of us dollars (USD),0.257384
1999,ak,mmf,billions of us dollars (USD),1.678069
1999,ak,mot,billions of us dollars (USD),1.678069
1999,ak,mov,billions of us dollars (USD),0.316727
1999,ak,mvt,billions of us dollars (USD),1.678069
1999,ak,nmp,billions of us dollars (USD),1.678069
1999,ak,nrs,billions of us dollars (USD),0.159419
1999,ak,oil,billions of us dollars (USD),0.257384
1999,ak,ore,billions of us dollars (USD),0.316727
1999,ak,osv,billions of us dollars (USD),1.678069
1999,ak,ote,billions of us dollars (USD),1.678069
1999,ak,oth,billions of us dollars (USD),1.678069
1999,ak,otr,billions of us dollars (USD),0.577527
1999,ak,ott,billions of us dollars (USD),1.678069
1999,ak,pet,billions of us dollars (USD),1.678069
1999,ak,pip,billions of us dollars (USD),0.577527
1999,ak,pla,billions of us dollars (USD),1.678069
1999,ak,pmt,billions of us dollars (USD),1.678069
1999,ak,ppd,billions of us dollars (USD),0.79001
1999,ak,pri,billions of us dollars (USD),0.79001
1999,ak,pub,billions of us dollars (USD),0.316727
1999,ak,rec,billions of us dollars (USD),0.013229
1999,ak,rnt,billions of us dollars (USD),0.316727
1999,ak,sec,billions of us dollars (USD),0.217867
1999,ak,sle,billions of us dollars (USD),0.559516
1999,ak,slg,billions of us dollars (USD),0.559516
1999,ak,smn,billions of us dollars (USD),0.257384
1999,ak,soc,billions of us dollars (USD),0.79001
1999,ak,tex,billions of us dollars (USD),0.79001
1999,ak,trk,billions of us dollars (USD),0.577527
1999,ak,trn,billions of us dollars (USD),0.577527
1999,ak,tsv,billions of us dollars (USD),0.316727
1999,ak,use,billions of us dollars (USD),1.678069
1999,ak,uti,billions of us dollars (USD),0.028438
1999,ak,wht,billions of us dollars (USD),1.678069
1999,ak,wpd,billions of us dollars (USD),0.79001
1999,ak,wrh,billions of us dollars (USD),0.316727
1999,ak,wst,billions of us dollars (USD),0.79001
1999,ak,wtt,billions of us dollars (USD),0.577527
1999,al,adm,billions of us dollars (USD),0.336255
1999,al,agr,billions of us dollars (USD),0.202937
1999,al,air,billions of us dollars (USD),0.921658
1999,al,alt,billions of us dollars (USD),3.195049
1999,al,amb,billions of us dollars (USD),0.588248
1999,al,amd,billions of us dollars (USD),0.015401
1999,al,art,billions of us dollars (USD),0.015401
1999,al,bnk,billions of us dollars (USD),0.197963
1999,al,brd,billions of us dollars (USD),0.336255
1999,al,cep,billions of us dollars (USD),0.655661
1999,al,che,billions of us dollars (USD),0.655661
1999,al,com,billions of us dollars (USD),0.336255
1999,al,con,billions of us dollars (USD),0.921658
1999,al,dat,billions of us dollars (USD),0.336255
1999,al,edu,billions of us dollars (USD),5.751997
1999,al,eec,billions of us dollars (USD),0.655661
1999,al,fbp,billions of us dollars (USD),0.141648
1999,al,fbt,billions of us dollars (USD),0.141648
1999,al,fdd,billions of us dollars (USD),0.732422
1999,al,fen,billions of us dollars (USD),0.732422
1999,al,fin,billions of us dollars (USD),0.197963
1999,al,fmt,billions of us dollars (USD),0.655661
1999,al,fnd,billions of us dollars (USD),0.732422
1999,al,fof,billions of us dollars (USD),0.015401
1999,al,fpd,billions of us dollars (USD),0.655661
1999,al,gmt,billions of us dollars (USD),0.655661
1999,al,grd,billions of us dollars (USD),0.921658
1999,al,hos,billions of us dollars (USD),1.027751
1999,al,hou,billions of us dollars (USD),0.336255
1999,al,ins,billions of us dollars (USD),0.197963
1999,al,leg,billions of us dollars (USD),0.336255
1999,al,man,billions of us dollars (USD),0.336255
1999,al,mch,billions of us dollars (USD),0.655661
1999,al,min,billions of us dollars (USD),0.202937
1999,al,mmf,billions of us dollars (USD),0.655661
1999,al,mot,billions of us dollars (USD),0.655661
1999,al,mov,billions of us dollars (USD),0.336255
1999,al,mvt,billions of us dollars (USD),0.655661
1999,al,nmp,billions of us dollars (USD),0.655661
1999,al,nrs,billions of us dollars (USD),0.588248
1999,al,oil,billions of us dollars (USD),0.202937
1999,al,ore,billions of us dollars (USD),0.336255
1999,al,osv,billions of us dollars (USD),0.655661
1999,al,ote,billions of us dollars (USD),0.655661
1999,al,oth,billions of us dollars (USD),0.655661
1999,al,otr,billions of us dollars (USD),0.921658
1999,al,ott,billions of us dollars (USD),0.655661
1999,al,pet,billions of us dollars (USD),0.655661
1999,al,pip,billions of us dollars (USD),0.921658
1999,al,pla,billions of us dollars (USD),0.655661
1999,al,pmt,billions of us dollars (USD),0.655661
1999,al,ppd,billions of us dollars (USD),3.195049
1999,al,pri,billions of us dollars (USD),3.195049
1999,al,pub,billions of us dollars (USD),0.336255
1999,al,rec,billions of us dollars (USD),0.015401
1999,al,res,billions of us dollars (USD),0.141648
1999,al,rnt,billions of us dollars (USD),0.336255
1999,al,sec,billions of us dollars (USD),0.197963
1999,al,sle,billions of us dollars (USD),0.732422
1999,al,slg,billions of us dollars (USD),0.732422
1999,al,smn,billions of us dollars (USD),0.202937
1999,al,soc,billions of us dollars (USD),3.195049
1999,al,tex,billions of us dollars (USD),3.195049
1999,al,trk,billions of us dollars (USD),0.921658
1999,al,trn,billions of us dollars (USD),0.921658
1999,al,tsv,billions of us dollars (USD),0.336255
1999,al,use,billions of us dollars (USD),0.655661
1999,al,wht,billions of us dollars (USD),0.655661
1999,al,wpd,billions of us dollars (USD),3.195049
1999,al,wrh,billions of us dollars (USD),0.336255
1999,al,wst,billions of us dollars (USD),3.195049
1999,al,wtt,billions of us dollars (USD),0.921658
1999,ar,adm,billions of us dollars (USD),0.279015
1999,ar,agr,billions of us dollars (USD),0.16458
1999,ar,air,billions of us dollars (USD),0.698825
1999,ar,alt,billions of us dollars (USD),1.894754
1999,ar,amb,billions of us dollars (USD),0.289496
1999,ar,amd,billions of us dollars (USD),0.056321
1999,ar,art,billions of us dollars (USD),0.056321
1999,ar,bnk,billions of us dollars (USD),0.115728
1999,ar,brd,billions of us dollars (USD),0.279015
1999,ar,cep,billions of us dollars (USD),0.511973
1999,ar,che,billions of us dollars (USD),0.511973
1999,ar,com,billions of us dollars (USD),0.279015
1999,ar,con,billions of us dollars (USD),0.698825
1999,ar,dat,billions of us dollars (USD),0.279015
1999,ar,edu,billions of us dollars (USD),3.666635
1999,ar,eec,billions of us dollars (USD),0.511973
